Time (s),power (dB),amplitude (real),amplitude (imag)
-3.100729583431383e-07,-15.685053308270653,1.6994744404592081e-09,-5.019151716739365e-07
-2.9006825135325775e-07,-13.27727691164003,5.326484946224367e-07,3.935225139722779e-07
-2.700635443633772e-07,-11.203311498158087,-8.028083575657391e-07,2.500638734073015e-07
-2.5005883737349666e-07,-9.396880047072699,3.326610319966027e-07,-9.803369970812862e-07
-2.300541303836229e-07,-7.798274657906916,7.209946994085913e-07,1.0142887898471505e-06
-2.1004942339374234e-07,-6.368811662258864,-1.4670195254362805e-06,-9.445264514199494e-09
-1.900447164038618e-07,-5.094126637598777,1.0034772209208688e-06,-1.370928619580971e-06
-1.7004000941398125e-07,-3.9753072541418675,5.922544990899708e-07,1.839511186283062e-06
-1.500353024241007e-07,-3.0153332363679795,-2.0505143638540487e-06,-6.736468127830218e-07
-1.3003059543422016e-07,-2.209752049891918,1.921219378779523e-06,-1.3844702524626813e-06
-1.1002588844433961e-07,-1.5455401459502411,-8.78932351029492e-09,2.556265178290171e-06
-9.002118145445907e-08,-1.0066887018403463,-2.19759695846683e-06,-1.6026100916764526e-06
-7.001647446457852e-08,-0.5818597768356142,2.7161670574185247e-06,-8.834367715697978e-07
-5.0011767474697976e-08,-0.2688004707575544,-9.102133268583137e-07,2.8176794098659234e-06
-3.000706048481743e-08,-0.0726854362295768,-1.7848321764825586e-06,-2.4468723769738427e-06
-1.0002353494936885e-08,0.0,3.054113493670387e-06,-3.629673661385221e-09
1.0002353494936885e-08,-0.05249847623912274,-1.783068227253322e-06,2.456870876912557e-06
3.000706048481743e-08,-0.22524377190100608,-9.215947792648743e-07,-2.829637082389574e-06
5.0011767474697976e-08,-0.5099021298875499,2.740637148910276e-06,8.850012446115587e-07
7.001647446457852e-08,-0.9011410280749317,-2.2223166400097e-06,1.6251440483277135e-06
9.002118145445907e-08,-1.40167101652915,-8.998214041899793e-09,-2.598958380078276e-06
1.1002588844433961e-07,-2.0219843618953632,1.960943941960639e-06,1.4178554016897166e-06
1.3003059543422016e-07,-2.774531975577503,-2.110438306540321e-06,6.855996829105384e-07
1.500353024241007e-07,-3.6661782467971022,6.234242602510267e-07,-1.903003697892012e-06
1.7004000941398125e-07,-4.694203546125578,1.0402816037275345e-06,1.4431374698457515e-06
1.900447164038618e-07,-5.849474239642348,-1.5574290818431892e-06,-6.240634080935106e-09
2.1004942339374234e-07,-7.126353442905099,7.954899468757582e-07,-1.0839438483789949e-06
2.300541303836229e-07,-8.533407302944283,3.440385209631085e-07,1.0904599773280037e-06
2.5005883737349666e-07,-10.09597074038939,-9.032525103665499e-07,-3.1066214155685755e-07
2.700635443633772e-07,-11.84595908518881,6.453700861365604e-07,-4.396363054763852e-07
2.9006825135325775e-07,-13.80312630027629,-2.8683976969330565e-08,6.226856679568063e-07
3.100729583431383e-07,-15.95794993340823,-3.749991564873974e-07,-3.09765247242389e-07
3.3007766533301884e-07,-18.269223812608146,3.6258031438638613e-07,-8.650042830738809e-08
3.500823723228994e-07,-20.688756354406223,-1.156856616384975e-07,2.5731998588953984e-07
3.7008707931277993e-07,-23.205049212529815,-9.46908607341211e-08,-1.8875002956317478e-07
3.900917863026605e-07,-25.858226521890856,1.502231864513398e-07,4.050188981881348e-08
4.10096493292541e-07,-28.67895630785435,-9.759179023421922e-08,5.585316258860134e-08
4.3010120028242157e-07,-31.56010573658847,2.6288219370503984e-08,-7.629953587647533e-08
4.501059072723021e-07,-34.13482922044875,1.99399872185008e-08,5.658866494526318e-08
4.7011061426218266e-07,-35.85410979154199,-4.1599110833396567e-08,-2.6316356097040032e-08
4.901153212520564e-07,-36.37344198504988,4.586711780528862e-08,-6.793347961253313e-09
5.10120028241937e-07,-35.8419023419234,-3.084255999712297e-08,3.845248409702512e-08
5.301247352318175e-07,-34.75892734902334,-4.185110670697398e-09,-5.5682133637343265e-08
5.501294422216981e-07,-33.600381175730234,4.665428436723982e-08,4.352786761000355e-08
5.701341492115786e-07,-32.62473740590539,-7.139126724074434e-08,2.873207133554145e-10
5.901388562014592e-07,-31.896355039387174,5.454058016331e-08,-5.525215476191739e-08
6.101435631913397e-07,-31.33334815272474,4.9742662729715535e-09,8.268631347871737e-08
6.301482701812202e-07,-30.757137766383437,-7.206900718111937e-08,-5.139441782876462e-08
6.501529771711008e-07,-30.03211561854846,9.188118486071592e-08,-2.8578801631102044e-08
6.701576841609813e-07,-29.22730132872556,-3.6175760605670593e-08,9.917311721634947e-08
6.901623911508619e-07,-28.573946129138022,-5.976116006951802e-08,-9.685959973921436e-08
7.101670981407357e-07,-28.286796946579415,1.1670800733847783e-07,1.4758473347699753e-08
7.301718051306162e-07,-28.46580340388178,-8.237547918483181e-08,8.058568337744207e-08
7.501765121204967e-07,-29.077011440434575,-1.4177514945687957e-08,-1.0646776496590743e-07
7.701812191103773e-07,-29.956525322654215,8.659626030281202e-08,4.384691996452132e-08
7.901859261002578e-07,-30.89639985988626,-7.504713120334693e-08,4.4226596641069746e-08
8.101906330901384e-07,-31.874153035112073,2.8701220736315135e-09,-7.778258448731428e-08
8.301953400800189e-07,-33.19943447753269,5.398561863677352e-08,3.937785088584253e-08
8.502000470698995e-07,-35.41366799302676,-4.889723692602132e-08,1.7050600003854364e-08
8.7020475405978e-07,-39.278338208066685,6.818184873072828e-09,-3.247910450039175e-08
8.902094610496606e-07,-45.51522721268739,1.5171949267757767e-08,5.637370854210946e-09
9.102141680395411e-07,-45.239295861480485,3.099797708337234e-09,1.641778478589248e-08
9.302188750294217e-07,-40.97137197687687,-2.7273709694211355e-08,-1.4015358709545225e-09
9.502235820192954e-07,-38.973485320359316,1.719942097322071e-08,-2.9759858437032033e-08
9.70228289009176e-07,-37.98132381253038,2.1225250029616454e-08,3.2158798287335015e-08
9.902329959990565e-07,-36.94339188903771,-4.3037586100090705e-08,5.76965292938466e-09
1.010237702988937e-06,-35.69635971357505,1.8510495631100384e-08,-4.658356833408937e-08
1.0302424099788176e-06,-34.751353847287504,3.1243042262656715e-08,4.633928790616413e-08
1.0502471169686982e-06,-34.500783310682465,-5.741168832371024e-08,-3.5869891282269705e-09
1.0702518239585787e-06,-35.04949533221932,3.593595561206107e-08,-4.030923897858088e-08
1.0902565309484592e-06,-36.26406457529097,9.959323163945583e-09,4.588668671626674e-08
1.1102612379383398e-06,-37.68300120375051,-3.7527117848824247e-08,-1.3490193393381452e-08
1.1302659449282203e-06,-38.62247829347325,2.7230907948454592e-08,-2.3225007181248653e-08
1.1502706519181009e-06,-39.00308248375262,4.3454977063521e-09,3.397884000671459e-08
1.1702753589079814e-06,-39.5014286562772,-2.7409728069298774e-08,-1.7173789018055812e-08
1.1902800658978552e-06,-40.705166353293436,2.733068416212879e-08,-6.782275154792142e-09
1.2102847728877357e-06,-42.92125110667058,-1.1385260104589745e-08,1.861232072741786e-08
1.2302894798776163e-06,-46.29159701105911,-4.406090992232115e-09,-1.4130486968572276e-08
1.2502941868674968e-06,-49.96803865088293,9.591673156814579e-09,1.4017905525724183e-09
1.2702988938573774e-06,-50.10273882492726,-3.6056907102685784e-09,8.837110732128835e-09
1.290303600847258e-06,-48.033335420766406,-7.052660762030852e-09,-9.846950920323966e-09
1.3103083078371385e-06,-47.09246044882971,1.3373776207633536e-08,1.8254500278515153e-09
1.330313014827019e-06,-47.91170798191493,-9.497193365738986e-09,7.789247028549617e-09
1.3503177218168996e-06,-50.51777462886969,-1.6514128053694929e-09,-8.947950147511063e-09
1.3703224288067801e-06,-50.73320177377548,8.717164057632236e-09,-1.672532288891371e-09
1.3903271357966607e-06,-46.15956229158559,-1.808164541567222e-09,1.49190398463624e-08
1.4103318427865412e-06,-42.717191627476666,-1.5780440242783364e-08,-1.5808911855894197e-08
1.430336549776415e-06,-40.88320995631818,2.7567639520989753e-08,-1.0675631018847357e-09
1.4503412567662955e-06,-40.21716065771065,-1.8830355210494243e-08,2.3079988539378837e-08
1.470345963756176e-06,-40.16671247551406,-7.243484346711517e-09,-2.9071752491398297e-08
1.4903506707460566e-06,-39.881372334820185,2.9493235623609783e-08,9.420237956059131e-09
1.5103553777359372e-06,-38.777190707187344,-2.670143562822429e-08,2.2872001213753583e-08
1.5303600847258177e-06,-37.30281516050033,-2.7807498942355073e-09,-4.156953801445664e-08
1.5503647917156982e-06,-36.122173894869576,3.782690745411567e-08,2.910539939665198e-08
1.5703694987055788e-06,-35.49610677580125,-5.065921391770547e-08,8.054994425021032e-09
1.5903742056954593e-06,-35.39700629928012,2.8827747789009884e-08,-4.3138516987660664e-08
1.6103789126853399e-06,-35.59649090517914,1.4084338671927312e-08,4.87108669775969e-08
1.6303836196752204e-06,-35.68047365128871,-4.6983647642365894e-08,-1.7731668287535835e-08
1.6503883266650942e-06,-35.298071826839646,4.36067731844832e-08,-2.9196717413697144e-08
1.6703930336549747e-06,-34.56610326674118,-3.5151371224960737e-09,5.698435048262109e-08
1.6903977406448553e-06,-33.916804946336725,-4.458494319120453e-08,-4.239571978045116e-08
1.7104024476347358e-06,-33.67761139457005,6.299790077088854e-08,-5.549991679464385e-09
1.7304071546246164e-06,-33.9571175080541,-3.572690725664998e-08,4.9737604947029704e-08
1.750411861614497e-06,-34.64714839060099,-1.591188449433083e-08,-5.427817625740133e-08
1.7704165686043775e-06,-35.39087720776462,4.9445758172010614e-08,1.58394912655629e-08
1.790421275594258e-06,-35.76211667153336,-3.792424361759952e-08,3.219722128998273e-08
1.8104259825841386e-06,-35.797445232789244,-5.905078603605315e-09,-4.919337734941629e-08
1.8304306895740191e-06,-36.02137969446329,4.187900844778818e-08,2.403405072249962e-08
1.8504353965638997e-06,-36.93840821560008,-4.0344617063498985e-08,1.612450086435601e-08
1.8704401035537802e-06,-38.851946014377944,8.84889076373408e-09,-3.3714942525005754e-08
1.890444810543654e-06,-41.70610055676843,1.8350694473133978e-08,1.7116993414391005e-08
1.9104495175335345e-06,-43.951058983101575,-1.60970773280254e-08,1.0790354958622179e-08
1.930454224523415e-06,-43.49478624060657,-7.620988450680978e-09,-1.8949158733591867e-08
1.9504589315132956e-06,-42.495605752152784,2.290290304140923e-08,7.202654982996727e-10
1.970463638503176e-06,-42.31870209910636,-1.0919521203244855e-08,2.0679821561221293e-08
1.9904683454930567e-06,-42.06484474827212,-1.6095691846493974e-08,-1.79092084252084e-08
2.0104730524829372e-06,-40.27177123653948,2.7439322969325227e-08,-1.1102457350471988e-08
2.030477759472818e-06,-37.688277601912915,-5.3328010275758755e-09,3.949557219186879e-08
2.0504824664626983e-06,-35.53700550321133,-3.585875125437883e-08,-3.634179474879641e-08
2.070487173452579e-06,-34.08503122818212,6.022379787724182e-08,-3.8065111126665e-09
2.0904918804424594e-06,-33.189570397140216,-4.080666880236258e-08,5.300972468455312e-08
2.11049658743234e-06,-32.560846536017834,-1.5804626267354573e-08,-7.016084888391017e-08
2.1305012944222137e-06,-31.85840535735082,7.043500537283622e-08,3.345572910931357e-08
2.1505060014120943e-06,-30.881583044172487,-7.799501366001558e-08,3.912510689096209e-08
2.170510708401975e-06,-29.714433539438033,2.2117268606322438e-08,-9.732621495055766e-08
2.1905154153918554e-06,-28.58605222116833,6.667733175253155e-08,9.203941895230374e-08
2.210520122381736e-06,-27.66185652619123,-1.2562609172092364e-07,-1.4085415312651747e-08
2.2305248293716165e-06,-26.979498166209964,1.0264943120579672e-07,-9.034496696375409e-08
2.250529536361497e-06,-26.468123330431922,1.017773707389422e-10,1.450371325775171e-07
2.2705342433513776e-06,-25.99387415177543,-1.1722262716360718e-07,-9.859947133340099e-08
2.290538950341258e-06,-25.440529727238953,1.6050248356031833e-07,-2.983667854155725e-08
2.3105436573311387e-06,-24.794980476208565,-8.541299804879826e-08,1.5371076578794429e-07
2.330548364321019e-06,-24.14944072951613,-6.656142872529882e-08,-1.7733433222159364e-07
2.3505530713108997e-06,-23.61900263686826,1.8860341476232963e-07,7.048073273164113e-08
2.3705577783007735e-06,-23.267139425372108,-1.8459925310259892e-07,9.941352025199102e-08
2.390562485290654e-06,-23.080887714670894,4.595974059850067e-08,-2.0922215931283398e-07
2.4105671922805346e-06,-22.983340597760844,1.32850588854303e-07,1.7111179178303872e-07
2.430571899270415e-06,-22.87899568014538,-2.1920300026946168e-07,-4.4432146743927624e-09
2.4505766062602957e-06,-22.72237327894962,1.4325689354516698e-07,-1.7120854771535506e-07
2.4705813132501762e-06,-22.557035990696107,4.3229337942226687e-08,2.2338293602240184e-07
2.490586020240057e-06,-22.48190094735091,-2.0130202890953006e-07,-1.1022531867380904e-07
2.5105907272299373e-06,-22.58225674443463,2.111345315883901e-07,-8.301298996995841e-08
2.530595434219818e-06,-22.881830986679915,-6.744458638051814e-08,2.0854148993773725e-07
2.5506001412096984e-06,-23.329679625426735,-1.1543993203683934e-07,-1.7321965645595266e-07
2.570604848199579e-06,-23.825735125682172,1.962090029215392e-07,1.2501774882803945e-08
2.5906095551894527e-06,-24.294093401212706,-1.2086610644252655e-07,1.4175313948131876e-07
2.6106142621793333e-06,-24.761920345710678,-3.7987472578477425e-08,-1.7238219949214543e-07
2.630618969169214e-06,-25.356327626427827,1.4886544941854277e-07,7.079629834753534e-08
2.6506236761590944e-06,-26.220399668787735,-1.3379943557818893e-07,6.609283981652001e-08
2.670628383148975e-06,-27.428866378704697,2.58201105256271e-08,-1.2725706407637988e-07
2.6906330901388555e-06,-28.93125590588292,7.368050849222415e-08,8.06307503151575e-08
2.710637797128736e-06,-30.531552724931146,-8.984623121554975e-08,1.3443500210711558e-08
2.7306425041186166e-06,-32.009864958591265,3.146016077661758e-08,-6.987300511158841e-08
2.750647211108497e-06,-33.410054207206684,3.44590038597161e-08,5.5373857686426535e-08
2.7706519180983777e-06,-35.118258243102446,-5.342040289621047e-08,-4.0839288224365305e-09
2.790656625088258e-06,-37.64308756520049,2.681178729863465e-08,-2.9767106414432646e-08
2.8106613320781387e-06,-41.4943152102756,5.711871191042087e-09,2.5071588747023415e-08
2.8306660390680125e-06,-46.794731244318484,-1.3797808268641453e-08,-2.1768578754555503e-09
2.850670746057893e-06,-49.73319971400335,1.1931973554084962e-09,-9.887488014444696e-09
2.8706754530477736e-06,-49.03089701649458,9.913615507886494e-09,4.279671044864642e-09
2.890680160037654e-06,-50.467026966311664,-7.821939642749802e-09,4.7521945843288765e-09
2.9106848670275347e-06,-56.8825539677494,8.893654327337176e-11,-4.371877012776567e-09
2.9306895740174152e-06,-59.91334777226771,1.0745826289647735e-09,-2.891517286906448e-09
2.950694281007296e-06,-51.17181572323176,5.726430991126589e-09,6.198864765098523e-09
2.9706989879971763e-06,-48.29989745758991,-1.1719653675098181e-08,-7.865244765338405e-10
2.990703694987057e-06,-47.99653944761715,9.37101432578758e-09,-7.754662236858585e-09
3.0107084019769374e-06,-49.29390554381797,2.775873763568734e-10,1.0472194063138987e-08
3.030713108966818e-06,-49.824333051887834,-9.39224521761949e-09,-2.985332523238937e-09
3.0507178159566985e-06,-46.454654022874564,8.890720249224989e-09,-1.1487659313402138e-08
3.0707225229465723e-06,-42.3866334122111,5.916097415955843e-09,2.2436643481371262e-08
3.090727229936453e-06,-39.281468239553845,-2.895299155220271e-08,-1.619600746312392e-08
3.1107319369263334e-06,-37.09079433310575,4.084101097614316e-08,-1.2434326863162179e-08
3.130736643916214e-06,-35.52553152126109,-2.060780039962543e-08,4.67845089947907e-08
3.1507413509060945e-06,-34.177566015847844,-2.9552605573334503e-08,-5.1877477420553505e-08
3.170746057895975e-06,-32.64327645967532,7.105555957213055e-08,5.117845672257748e-09
3.1907507648858556e-06,-30.85374605686971,-5.399749653394817e-08,6.890012127071728e-08
3.210755471875736e-06,-29.088264183177785,-2.9729875454168e-08,-1.030663323609885e-07
3.2307601788656167e-06,-27.618879592898253,1.1846716366306327e-07,4.5877751486802625e-08
3.250764885855497e-06,-26.53439315255352,-1.2285427111670452e-07,7.4993705627994e-08
3.2707695928453777e-06,-25.763622769039472,1.3966370195733084e-08,-1.5666988331362968e-07
3.2907742998352583e-06,-25.143252582331343,1.289321681070273e-07,1.0916021511075715e-07
3.310779006825132e-06,-24.522281307057227,-1.7495194671704116e-07,4.8146738362436766e-08
3.3307837138150126e-06,-23.875445565624716,6.43964534806599e-08,-1.8457367106251034e-07
3.350788420804893e-06,-23.308041208886493,1.2033905670812912e-07,1.704886308300294e-07
3.3707931277947737e-06,-22.947927008901132,-2.1747406743256097e-07,-4.217465757976999e-09
3.3907978347846542e-06,-22.852146451990194,1.339542873158724e-07,-1.744249019914138e-07
3.410802541774535e-06,-22.980116346320983,6.226751904272874e-08,2.0757199599804824e-07
3.4308072487644153e-06,-23.219358204796464,-2.0030059671157444e-07,-6.577174289636567e-08
3.450811955754296e-06,-23.46383354528487,1.6284618290962993e-07,-1.2447690069508335e-07
3.4708166627441764e-06,-23.70887510815001,8.817010807780318e-09,1.9907475246147533e-07
3.490821369734057e-06,-24.06317762376912,-1.598827644658428e-07,-1.0504832801800886e-07
3.5108260767239375e-06,-24.661827520270748,1.677155758409522e-07,-6.12912438563742e-08
3.530830783713818e-06,-25.574246560635487,-4.5683912975753195e-08,1.5413040203228037e-07
3.550835490703692e-06,-26.754560977295142,-8.619101500602605e-08,-1.1074404718474597e-07
3.5708401976935724e-06,-28.040362501021633,1.2076896063718864e-07,-7.83497579592846e-09
3.590844904683453e-06,-29.255674930816866,-5.233615319710959e-08,9.128170998662803e-08
3.6108496116733335e-06,-30.4073178861656,-3.983806079918689e-08,-8.309933549892618e-08
3.630854318663214e-06,-31.734741194132283,7.764863761234307e-08,1.5056243958289227e-08
3.6508590256530946e-06,-33.540098889705604,-4.8459969460334725e-08,4.218808573344884e-08
3.670863732642975e-06,-36.01888149019484,-3.327780660449345e-09,-4.8184586250462896e-08
3.6908684396328557e-06,-39.04198490357982,3.0059250234632214e-08,1.610658454895409e-08
3.710873146622736e-06,-41.59548647853347,-2.001670581991706e-08,1.5662576510973843e-08
3.7308778536126167e-06,-42.38556909193966,-6.045940082330856e-09,-2.2404949226809924e-08
3.7508825606024973e-06,-42.34883312069695,2.230138390135515e-08,6.764472119051248e-09
3.770887267592371e-06,-42.78146686154196,-1.8033062100474334e-08,1.2900492388792521e-08
3.7908919745822516e-06,-43.861989626399065,-2.019920864612697e-10,-1.95777547241991e-08
3.810896681572132e-06,-44.54129217015199,1.644583364948598e-08,7.573592711721032e-09
3.830901388562013e-06,-43.0975063956588,-1.5618363485353354e-08,1.460055806989111e-08
3.850906095551893e-06,-40.543244004351465,-5.520447507359756e-09,-2.815338704945327e-08
3.870910802541774e-06,-38.48779894738712,3.201444199056284e-08,1.721464337136806e-08
3.890915509531654e-06,-37.31413241615542,-3.896987844460966e-08,1.4580477298719801e-08
3.910920216521535e-06,-36.92134769853084,1.404365084826744e-08,-4.120550409635601e-08
3.9309249235114154e-06,-36.94089288607381,2.5659566046458483e-08,3.504560822727416e-08
3.950929630501296e-06,-36.7535573874589,-4.417764539455629e-08,4.254912977740129e-09
3.9709343374911765e-06,-36.011306430446126,2.0478833118070223e-08,-4.378947809352066e-08
3.990939044481057e-06,-35.111772403822215,2.7456226170493872e-08,4.6052833852683205e-08
4.010943751470931e-06,-34.61374185245299,-5.6409684372751114e-08,-6.477685991986504e-09
4.030948458460811e-06,-34.77489931224051,3.9217542572438644e-08,-3.960496823914157e-08
4.050953165450692e-06,-35.55483219269294,8.015535961823163e-09,5.031550321835761e-08
4.0709578724405725e-06,-36.582190826474346,-4.164286068994023e-08,-1.774595552749388e-08
4.090962579430453e-06,-37.22504980507614,3.315832032016306e-08,-2.5838837556819688e-08
4.1109672864203336e-06,-37.308507180289155,5.124740863074262e-09,4.1318550720734925e-08
4.130971993410214e-06,-37.43634573967407,-3.594434313757797e-08,-1.977894730763943e-08
4.150976700400095e-06,-38.23270677096508,3.485456241190661e-08,-1.3651372353504058e-08
4.170981407389975e-06,-40.0296506242625,-1.0099781147591928e-08,2.8712542476524467e-08
4.190986114379856e-06,-42.9152157290647,-1.1900141085636627e-08,-1.8305498834626264e-08
4.210990821369736e-06,-46.2831910742421,1.4769425200326491e-08,-1.1716807539745942e-09
4.230995528359617e-06,-48.09640254877786,-3.6139830921597755e-09,1.1468505166053718e-08
4.251000235349491e-06,-48.34976261878714,-7.126197798148578e-09,-9.252628039903599e-09
4.271004942339371e-06,-49.04413095104704,1.0399505910203359e-08,2.8444475536568047e-09
4.291009649329252e-06,-50.24698935831856,-9.321224388770553e-09,1.1109794200061895e-09
4.311014356319132e-06,-50.87681150739536,8.13376347258244e-09,-3.1726255965534274e-09
4.331019063309013e-06,-51.28870418559916,-6.285955649888543e-09,5.460170623871652e-09
4.351023770298893e-06,-53.310424071746695,2.1827779872437065e-09,-6.225709198531445e-09
4.371028477288774e-06,-59.554924930270516,1.5887258555326336e-09,2.7946714062845228e-09
4.3910331842786544e-06,-60.87670661074367,-5.910775288202106e-10,2.69688294206129e-09
4.411037891268535e-06,-53.3595588092999,-4.795135343268699e-09,-4.4767186684812e-09
4.4310425982584155e-06,-51.00759753331175,8.585300605648871e-09,5.050237942573835e-10
4.451047305248296e-06,-51.966703137284014,-6.437528277322014e-09,4.226642185501295e-09
4.471052012238177e-06,-57.63636449850003,1.4809971166888257e-09,-3.72572647497928e-09
4.49105671922805e-06,-67.49146899593677,-5.146485491384539e-10,-1.1819941743183232e-09
4.511061426217931e-06,-53.63862158531117,5.136936659999702e-09,3.737371457951612e-09
4.5310661332078115e-06,-50.17950830133586,-9.460370266836512e-09,-2.819648767512822e-11
4.551070840197692e-06,-50.08192177683085,7.642778275062645e-09,-5.755099341647887e-09
4.5710755471875726e-06,-53.1037753869966,-1.482824663240364e-09,6.5913771522799864e-09
4.591080254177453e-06,-61.83781867526221,-1.8994969475618245e-09,-1.5815113385578172e-09
4.611084961167334e-06,-59.37335821657268,-7.953006316017953e-10,-3.1847982575288514e-09
4.631089668157214e-06,-54.159398735376215,5.256964830255755e-09,2.8565782366160145e-09
4.651094375147095e-06,-54.00842002108703,-6.087088827121635e-09,9.673890763960154e-11
4.671099082136975e-06,-56.69437658244857,4.456653082570342e-09,-3.258603149429132e-10
4.691103789126856e-06,-54.02310358482515,-5.8398470500649e-09,-1.6831813941250277e-09
4.71110849611673e-06,-49.28872780584044,1.0472714418100226e-08,-4.439286783913879e-10
4.73111320310661e-06,-46.98861724820236,-1.0458639871827708e-08,8.787253139840867e-09
4.751117910096491e-06,-46.49530422144247,-5.38293975196483e-11,-1.445830085511706e-08
4.771122617086371e-06,-46.266594779088194,1.349898418946584e-08,6.174676215228914e-09
4.791127324076252e-06,-44.13018276329075,-1.323011878378815e-08,1.3613864931253385e-08
4.811132031066132e-06,-41.14560335307104,-7.283180743179397e-09,-2.5757447154736704e-08
4.831136738056013e-06,-38.95531517226942,3.194673250399295e-08,1.2877459423038056e-08
4.8511414450458934e-06,-37.83826154758927,-3.444528421623648e-08,1.8653266321634656e-08
4.871146152035774e-06,-37.60450862182722,6.337580425247829e-09,-3.97379937887376e-08
4.8911508590256545e-06,-37.769563412079464,2.9457429647168497e-08,2.6289670374440688e-08
4.911155566015535e-06,-37.57268467031528,-3.8014904234931486e-08,1.3639989641607314e-08
4.931160273005416e-06,-36.71929889617434,7.669641518117975e-09,-4.389242333563624e-08
4.951164979995289e-06,-35.79054013718596,3.5544070696200804e-08,3.4574319812168384e-08
4.97116968698517e-06,-35.3753439199086,-5.1491126796212553e-08,7.3549644937935636e-09
4.9911743939750505e-06,-35.68020576281117,2.5070535892280515e-08,-4.3514353945084533e-08
5.011179100964931e-06,-36.592593964773755,1.8851949462539946e-08,4.1094383436916565e-08
5.0311838079548116e-06,-37.61699072004512,-3.996415368336858e-08,-4.182368960593303e-09
5.051188514944692e-06,-38.0525942442859,2.1308881567833028e-08,-3.172483411098782e-08
5.071193221934573e-06,-37.928311218636395,1.6456407587785162e-08,3.5101572507745464e-08
5.091197928924453e-06,-38.01140111265235,-3.770158137039522e-08,-7.2830944287875646e-09
5.111202635914334e-06,-38.89373524104394,2.6392710007686057e-08,-2.2511997170098962e-08
5.131207342904214e-06,-40.815098273418414,1.7987438526842781e-09,2.774724918882397e-08
5.151212049894095e-06,-43.47129507642356,-1.863933523430078e-08,-8.484560024607639e-09
5.171216756883975e-06,-44.96763292013634,1.1254978554213633e-08,-1.3057461688672523e-08
5.191221463873849e-06,-44.17617886423662,8.7834946106553e-09,1.6716070473297634e-08
5.21122617086373e-06,-43.41651172784657,-2.0466826931410854e-08,-2.4177864288690532e-09
5.23123087785361e-06,-43.8860608928573,1.4152107003475533e-08,-1.3450962016792038e-08
5.251235584843491e-06,-45.7011451711457,1.861253439784705e-09,1.5732951025189274e-08
5.271240291833371e-06,-47.890641418688546,-1.1778366987667714e-08,-3.587858540654556e-09
5.291244998823252e-06,-47.3055776565416,6.9818513055311605e-09,-1.1167778827362867e-08
5.3112497058131324e-06,-44.82755276981197,8.006973462128151e-09,1.5582094069789252e-08
5.331254412803013e-06,-43.07588526588472,-2.0634783845213934e-08,-5.796260903252905e-09
5.3512591197928935e-06,-42.461092688202115,2.0339673830137446e-08,-1.0749356706439049e-08
5.371263826782774e-06,-42.88944242353932,-6.346301410979695e-09,2.0958686255098095e-08
5.391268533772655e-06,-44.029087781283636,-1.1126680210967576e-08,-1.5654312871917937e-08
5.411273240762535e-06,-44.70034314076321,1.7594837636541565e-08,-2.54121064188787e-09
5.431277947752409e-06,-43.590292288109254,-5.950251742992438e-09,1.9304692127074713e-08
5.4512826547422895e-06,-41.823339365907714,-1.5550516835833986e-08,-1.9265210145133254e-08
5.47128736173217e-06,-40.75337061381592,2.79997164841768e-08,4.781431269962253e-10
5.4912920687220506e-06,-40.761546041909384,-1.8471470937374164e-08,2.1012916110674682e-08
5.511296775711931e-06,-41.76871019380562,-5.755715252934026e-09,-2.4240415489364865e-08
5.531301482701812e-06,-42.908165517540255,2.1432930041267573e-08,4.255426225076149e-09
5.551306189691692e-06,-42.36087164274065,-1.1448458040621908e-08,2.0261767318234287e-08
5.571310896681573e-06,-40.56737122914623,-1.6079644264584116e-08,-2.366376120088173e-08
5.591315603671453e-06,-39.253239824945354,3.3283073787542575e-08,1.741418831636568e-11
5.611320310661334e-06,-38.91011796969795,-2.0244770579631336e-08,2.8088851240428568e-08
5.631325017651214e-06,-39.289239246752715,-1.2561656124929799e-08,-3.0672848090708914e-08
5.651329724641088e-06,-39.50816621997032,3.226806053583095e-08,1.8391967056004195e-09
5.671334431630969e-06,-38.66940048682821,-1.650621460135541e-08,3.153891697249815e-08
5.691339138620849e-06,-37.30594512188242,-2.2043625119954558e-08,-3.533535256625387e-08
5.71134384561073e-06,-36.368838102447086,4.6282222862403024e-08,3.1903361906646187e-09
5.73134855260061e-06,-36.20601501812578,-3.134822158106893e-08,3.5379837520869604e-08
5.751353259590491e-06,-36.73463386314182,-9.830321125769547e-09,-4.337896987841424e-08
5.771357966580371e-06,-37.49134050929652,3.8675195951509816e-08,1.2893864657682568e-08
5.791362673570252e-06,-37.746120205364406,-2.868421489851338e-08,2.7286266992363666e-08
5.8113673805601325e-06,-37.36796277118526,-9.434991201570527e-09,-4.026035968827626e-08
5.831372087550013e-06,-37.04408417986565,3.9702603227479933e-08,1.630989190755557e-08
5.851376794539894e-06,-37.36285928150028,-3.6229172327144084e-08,1.99843247100531e-08
5.871381501529774e-06,-38.54161819407355,6.094933649923985e-09,-3.5606848427075845e-08
5.891386208519648e-06,-40.43695745422025,2.0941127133485278e-08,2.0123369857529525e-08
5.9113909155095285e-06,-42.17895770597849,-2.2355910772772066e-08,8.061506820741337e-09
5.931395622499409e-06,-42.55500791205438,1.7625077286589237e-09,-2.268970011625125e-08
5.9514003294892896e-06,-42.2079165888598,1.8955589850049836e-08,1.4202353543376803e-08
