Time (s),power (dB),amplitude (real),amplitude (imag)
-2.1675100023534948e-05,-63.35126836126085,-1.438653390269537e-10,1.5959966507782184e-09
-2.1655095316545067e-05,-60.94299959295273,-1.3843433066670557e-09,-1.598312008248775e-09
-2.1635090609555187e-05,-57.703291450436126,2.8605984532424034e-09,1.1153634243965602e-09
-2.1615085902565306e-05,-55.1193111678503,-4.130488957325706e-09,-1.7414909039877138e-10
-2.159508119557543e-05,-53.1655848938905,5.048397258683e-09,-1.1464864677054335e-09
-2.157507648858555e-05,-51.6944419899489,-5.497364654942446e-09,2.7175965642747265e-09
-2.1555071781595668e-05,-50.60205166731032,5.408835242503097e-09,-4.37104687843246e-09
-2.1535067074605787e-05,-49.82309289955069,-4.7773640753544835e-09,5.919387182492487e-09
-2.1515062367615907e-05,-49.316893871130276,3.66590174941645e-09,-7.181679930383752e-09
-2.1495057660626026e-05,-49.05857223016443,-2.1993410892819564e-09,8.010165381714362e-09
-2.147505295363615e-05,-49.03419171073162,5.469994227152182e-10,-8.31198438926244e-09
-2.145504824664627e-05,-49.238519289651066,1.1023735279894012e-09,8.061270363684313e-09
-2.1435043539656388e-05,-49.674653246240126,-2.5676050502857934e-09,-7.299428003889703e-09
-2.1415038832666508e-05,-50.355358916834234,3.6984623216348196e-09,6.124502603620288e-09
-2.1395034125676627e-05,-51.30641141153234,-4.391178862970866e-09,-4.6731789725101635e-09
-2.1375029418686746e-05,-52.572623627399594,4.5945371826054295e-09,3.1002854917852847e-09
-2.135502471169687e-05,-54.22681706552365,-4.30764660834479e-09,-1.5603600233553964e-09
-2.133502000470699e-05,-56.374793084386994,3.5725052276377266e-09,1.9411542724388337e-10
-2.1315015297717108e-05,-59.09015402738615,-2.4649707382183216e-09,8.797214275338035e-10
-2.1295010590727228e-05,-61.83333325971262,1.0868351970773468e-09,-1.568776118266124e-09
-2.1275005883737347e-05,-62.04332839786886,4.401787827248991e-10,1.8101344421288855e-09
-2.1255001176747467e-05,-59.38708673898404,-1.9796356179165214e-09,-1.5742752504219984e-09
-2.123499646975759e-05,-56.57280733697496,3.387105588027949e-09,8.703244056239723e-10
-2.121499176276771e-05,-54.330194107561226,-4.520494178365928e-09,2.488526605369695e-10
-2.119498705577783e-05,-52.61132206365295,5.25461166370327e-09,-1.6846559319282878e-09
-2.1174982348787948e-05,-51.308344467099346,-5.4984133286735245e-09,3.296999449818522e-09
-2.1154977641798067e-05,-50.343189316219906,5.211331108186557e-09,-4.916688115140029e-09
-2.1134972934808187e-05,-49.66526538443236,-4.414178737319609e-09,6.3654408494216975e-09
-2.111496822781831e-05,-49.2425517507952,3.1907467360561082e-09,-7.480441460657679e-09
-2.109496352082843e-05,-49.05541630229206,-1.678324259207296e-09,8.138380510424992e-09
-2.107495881383855e-05,-49.09310040535368,4.833183696093166e-11,-8.273518767889753e-09
-2.1054954106848668e-05,-49.35213159866794,1.5189759252152173e-09,7.885600036814376e-09
-2.1034949399858787e-05,-49.8362796263869,-2.860143258557952e-09,-7.036086157910293e-09
-2.1014944692868907e-05,-50.5580849603345,3.8489669047827025e-09,5.834302712769502e-09
-2.099493998587903e-05,-51.54243067638521,-4.408015527325514e-09,-4.417618079054248e-09
-2.097493527888915e-05,-52.83317600094779,4.510265785945884e-09,2.930891204425472e-09
-2.095493057189927e-05,-54.50428532645918,-4.172759999823963e-09,-1.5097964033186335e-09
-2.0934925864909388e-05,-56.673798197504624,3.4461021072918806e-09,2.7058269023653824e-10
-2.0914921157919507e-05,-59.48101136907536,-2.4039630643518675e-09,6.93824644917273e-10
-2.089491645092963e-05,-62.6537657096344,1.1355475964258962e-09,-1.3137045637630863e-09
-2.087491174393975e-05,-63.56677526577542,2.582406703770378e-10,1.5417194908218006e-09
-2.085490703694987e-05,-60.809271677809505,-1.666467201944935e-09,-1.3541445513042695e-09
-2.083490232995999e-05,-57.71831528026448,2.970582882167212e-09,7.550769014485732e-10
-2.0814897622970108e-05,-55.28449660552977,-4.0504318247710875e-09,2.177250636843541e-10
-2.0794892915980228e-05,-53.43143411433874,4.795183544410185e-09,-1.4884834664347339e-09
-2.077488820899035e-05,-52.02335451603659,-5.118173150374931e-09,2.944098900027728e-09
-2.075488350200047e-05,-50.96741385159481,4.972394244191036e-09,-4.442379490454258e-09
-2.073487879501059e-05,-50.204799577516184,-4.3621912664363304e-09,5.827961094396825e-09
-2.071487408802071e-05,-49.69804308689493,3.347090317719948e-09,-6.95339001989854e-09
-2.0694869381030828e-05,-49.423011263853084,-2.0356387113110697e-09,7.700790551789636e-09
-2.0674864674040948e-05,-49.36442349653046,5.699523127013048e-10,-7.998928761871986e-09
-2.065485996705107e-05,-49.51363007813782,8.955989914267233e-10,7.831587958044734e-09
-2.063485526006119e-05,-49.8679968294189,-2.2164792843355657e-09,-7.235633040396679e-09
-2.061485055307131e-05,-50.431719623191356,3.2757634521995334e-09,6.290100925869886e-09
-2.059484584608143e-05,-51.2182796491424,-3.994163353475391e-09,-5.100069643946535e-09
-2.057484113909155e-05,-52.255172982765004,4.3315288839955125e-09,3.780095463436161e-09
-2.0554836432101668e-05,-53.59214185824908,-4.28174814332126e-09,-2.441350922757727e-09
-2.053483172511179e-05,-55.314719931197175,3.864725261376733e-09,1.1845658147013314e-09
-2.051482701812191e-05,-57.56153404088445,-3.1193239182519097e-09,-9.829340214721517e-11
-2.049482231113203e-05,-60.49484762629348,2.09982939846119e-09,-7.400917600628972e-10
-2.047481760414215e-05,-63.70752015950288,-8.761963808116898e-10,1.2640986985729842e-09
-2.045481289715227e-05,-63.95404379977646,-4.6393228291432624e-10,-1.42122749929551e-09
-2.0434808190162388e-05,-60.73874656129453,1.8147861358752997e-09,1.1801940881182372e-09
-2.041480348317251e-05,-57.60802660076325,-3.056781614291204e-09,-5.405715206330508e-10
-2.039479877618263e-05,-55.20643895616453,4.067111172608676e-09,-4.587010657860014e-10
-2.037479406919275e-05,-53.391931948780666,-4.735617137355376e-09,1.735984348547232e-09
-2.035478936220287e-05,-52.02059188634519,4.9825658135317265e-09,-3.171693077790083e-09
-2.033478465521299e-05,-50.998032721953905,-4.7736094579945276e-09,4.62166038893231e-09
-2.0314779948223108e-05,-50.26349250251016,4.12752416988869e-09,-5.936835641783335e-09
-2.029477524123323e-05,-49.77649458699781,-3.1141934846797782e-09,6.984864850199824e-09
-2.027477053424335e-05,-49.50908419433193,1.843126707022528e-09,-7.66836520191916e-09
-2.025476582725347e-05,-49.441690314298114,-4.4555696714590615e-10,7.935690465707757e-09
-2.023476112026359e-05,-49.561262871833634,-9.45124828608199e-10,-7.782341097691194e-09
-2.021475641327371e-05,-49.86101729708804,2.209770109499545e-09,7.244045129868284e-09
-2.0194751706283828e-05,-50.341521016204354,-3.253422049952216e-09,-6.384885378991574e-09
-2.017474699929395e-05,-51.01309122378137,4.0080756121641636e-09,5.284847550196764e-09
-2.015474229230407e-05,-51.89967234693387,-4.430076628897489e-09,-4.030506122651704e-09
-2.013473758531419e-05,-53.04461812923262,4.4956103617772835e-09,2.710576525240887e-09
-2.011473287832431e-05,-54.51883333561648,-4.197823149178117e-09,-1.4155705615175999e-09
-2.009472817133443e-05,-56.428473059822295,3.5477039695976368e-09,2.3880410161470144e-10
-2.0074723464344548e-05,-58.889433017427905,-2.5785358983215252e-09,7.246821236341913e-10
-2.005471875735467e-05,-61.71661158601168,1.351472379297271e-09,-1.3838385706901388e-09
-2.003471405036479e-05,-63.029686225750794,4.146081460431119e-11,1.6623916402632957e-09
-2.001470934337491e-05,-60.934822879656366,-1.4803396868933722e-09,-1.5126228319695907e-09
-1.999470463638503e-05,-57.97343055235709,2.8279004774801926e-09,9.281822654275564e-10
-1.997469992939515e-05,-55.52183370809581,-3.946646305851999e-09,4.850283785177368e-11
-1.9954695222405272e-05,-53.63937038607645,4.718961878569196e-09,-1.3274805718661496e-09
-1.993469051541539e-05,-52.21003475019501,-5.065292677535831e-09,2.781974605597057e-09
-1.991468580842551e-05,-51.13652575999126,4.955702498913418e-09,-4.266438751605672e-09
-1.989468110143563e-05,-50.35025091113482,-4.411985472154662e-09,5.637621914567921e-09
-1.987467639444575e-05,-49.80286557873319,3.5003205105060424e-09,-6.773494788763844e-09
-1.985467168745587e-05,-49.459581331358265,-2.3172088381208404e-09,7.585811420033792e-09
-1.9834666980465992e-05,-49.295429764322876,9.73147109341328e-10,-8.024367096445427e-09
-1.981466227347611e-05,-49.293670915789505,4.214249782741117e-10,8.0738064107507e-09
-1.979465756648623e-05,-49.445606381357976,-1.7648720390769456e-09,-7.746095295017733e-09
-1.977465285949635e-05,-49.75125751814059,2.9672483859873586e-09,7.072682139812754e-09
-1.975464815250647e-05,-50.22054586565653,-3.949220065798176e-09,-6.0996484545132435e-09
-1.973464344551659e-05,-50.874828551445546,4.640401971358423e-09,4.887135735359503e-09
-1.9714638738526712e-05,-51.74887608491957,-4.980428680684499e-09,-3.511875043077047e-09
-1.969463403153683e-05,-52.89330512335607,4.924524245424437e-09,2.0697494616620522e-09
-1.967462932454695e-05,-54.37554686241313,-4.452925589436468e-09,-6.747722449745268e-10
-1.965462461755707e-05,-56.26587001864624,3.581226553510862e-09,-5.480806534095973e-10
-1.963461991056719e-05,-58.53449713378717,-2.367488500932409e-09,1.4764637490248472e-09
-1.961461520357731e-05,-60.57556634472064,9.12348678554717e-10,-2.0083222109533725e-09
-1.9594610496587432e-05,-60.68414939562936,6.497276391079462e-10,2.079289878762186e-09
-1.957460578959755e-05,-58.695268203920904,-2.1671311078928264e-09,-1.674983152867461e-09
-1.955460108260767e-05,-56.34390776593358,3.492187247590828e-09,8.345412135296798e-10
-1.953459637561779e-05,-54.35269499122592,-4.501591871581732e-09,3.557333315261127e-10
-1.951459166862791e-05,-52.780881396023574,5.111350217112648e-09,-1.7768543389144777e-09
-1.949458696163803e-05,-51.5617170148397,-5.283170199170498e-09,3.295678020735181e-09
-1.9474582254648152e-05,-50.62619870640785,5.022014690761086e-09,-4.782548579086606e-09
-1.945457754765827e-05,-49.92073932821563,-4.3672093929514435e-09,6.124000176821117e-09
-1.943457284066839e-05,-49.4066355089505,3.381155046856989e-09,-7.22865653727087e-09
-1.941456813367851e-05,-49.057710894406995,-2.1397364430215218e-09,8.027145489748027e-09
-1.939456342668863e-05,-48.858565368542486,7.270080723423327e-10,-8.468960199688223e-09
-1.937455871969875e-05,-48.80337479024149,7.656841130525815e-10,8.519952927544527e-09
-1.9354554012708872e-05,-48.89493652453808,-2.2383221013156118e-09,-8.163282192967204e-09
-1.9334549305718992e-05,-49.14385033372412,3.58205742769578e-09,7.404528962595897e-09
-1.931454459872911e-05,-49.56794078735726,-4.6834880392225585e-09,-6.279220131530042e-09
-1.929453989173923e-05,-50.192114841541695,5.434825859874875e-09,4.8591686573349445e-09
-1.927453518474935e-05,-51.04867651538126,-5.748837482649651e-09,-3.253635366389987e-09
-1.925453047775947e-05,-52.17726519773032,5.575060736067183e-09,1.6025655312414206e-09
-1.9234525770769592e-05,-53.62019687140105,-4.912568957642648e-09,-6.163940036416113e-11
-1.9214521063779712e-05,-55.395408308475965,3.815005209348196e-09,-1.218303982790021e-09
-1.919451635678983e-05,-57.380152339278595,-2.3856407221924082e-09,2.1128078796400304e-09
-1.917451164979995e-05,-58.971740854172765,7.631253352830838e-10,-2.5410566949829268e-09
-1.915450694281007e-05,-59.03840947358702,8.986468818744663e-10,2.4747782760303075e-09
-1.913450223582019e-05,-57.55128798998999,-2.4515234357362006e-09,-1.9372356343927005e-09
-1.9114497528830313e-05,-55.62852513264809,3.769994696096147e-09,9.937124989915354e-10
-1.9094492821840432e-05,-53.88023293797826,-4.760806413980397e-09,2.627700876310731e-10
-1.907448811485055e-05,-52.42833341832829,5.364766971216904e-09,-1.725878484319546e-09
-1.905448340786067e-05,-51.252288455401214,-5.552854696859605e-09,3.286719713778992e-09
-1.903447870087079e-05,-50.31013147329233,5.320311843255156e-09,-4.839245457411204e-09
-1.901447399388091e-05,-49.566900734574176,-4.6823964324007746e-09,6.281204224955755e-09
-1.8994469286891033e-05,-48.99913082380161,3.673922948433813e-09,-7.513522919964718e-09
-1.8974464579901152e-05,-48.59377171673225,-2.3523245631057944e-09,8.441607106604479e-09
-1.895445987291127e-05,-48.34604308926424,8.01712969805122e-10,-8.981048132467989e-09
-1.893445516592139e-05,-48.257394552877315,8.657607645530307e-10,9.068022001358002e-09
-1.891445045893151e-05,-48.33393512801928,-2.5145132342788456e-09,-8.672149412303557e-09
-1.8894445751941633e-05,-48.5854644136661,3.9974582799979115e-09,7.807786064911151e-09
-1.8874441044951753e-05,-49.025139238467204,-5.173918106363096e-09,-6.539392073661438e-09
-1.8854436337961872e-05,-49.66973797373342,5.929726320748485e-09,4.977990927356254e-09
-1.8834431630971992e-05,-50.54034068326982,-6.194489156307418e-09,-3.268325496090086e-09
-1.881442692398211e-05,-51.662703490764045,5.951447863505425e-09,1.5692207261753096e-09
-1.879442221699223e-05,-53.06448685770633,-5.237455375072661e-09,-3.1806780739223765e-11
-1.8774417510002353e-05,-54.75840290360489,4.13351544350517e-09,-1.2191489370150055e-09
-1.8754412803012473e-05,-56.67203995543659,-2.749076150581196e-09,2.096724472100154e-09
-1.8734408096022592e-05,-58.428429745275196,1.2048370742760501e-09,-2.554561910192909e-09
-1.8714403389032712e-05,-59.11378560474813,3.8131988986773497e-10,2.5821335271765437e-09
-1.869439868204283e-05,-58.18260641794322,-1.9024239212460713e-09,-2.1960808852082897e-09
-1.867439397505295e-05,-56.40690119749465,3.2643343592201424e-09,1.4318898441556417e-09
-1.8654389268063074e-05,-54.58412772416676,-4.383793706919964e-09,-3.392001305705875e-10
-1.8634384561073193e-05,-52.985640093566246,5.18631137526884e-09,-1.0181866460295173e-09
-1.8614379854083312e-05,-51.650231522520755,-5.607318976165892e-09,2.559121880532573e-09
-1.8594375147093432e-05,-50.56010647573589,5.598258218635149e-09,-4.18215310950617e-09
-1.857437044010355e-05,-49.6917318570851,-5.136680482165552e-09,5.766607812426857e-09
-1.855436573311367e-05,-49.02663291278668,4.237096643324752e-09,-7.180263143876761e-09
-1.8534361026123794e-05,-48.55203485784827,-2.9581787682402468e-09,8.29366684833435e-09
-1.8514356319133913e-05,-48.25948242185788,1.402487931188704e-09,-8.99842819592266e-09
-1.8494351612144033e-05,-48.143484720713445,2.9296597301007846e-10,9.224854998941885e-09
-1.8474346905154152e-05,-48.20062441654824,-1.9740926330698613e-09,-8.953955725185045e-09
-1.845434219816427e-05,-48.42918322081388,3.4911206599660797e-09,8.220244927505271e-09
-1.843433749117439e-05,-48.82928974033214,-4.718741133058638e-09,-7.104505743446639e-09
-1.8414332784184514e-05,-49.40363397737576,5.570113417497931e-09,5.718701905697106e-09
-1.8394328077194633e-05,-50.158809467535036,-6.001908674693462e-09,-4.187493481184569e-09
-1.8374323370204753e-05,-51.107217062147726,6.010518353749925e-09,2.631484587043098e-09
-1.8354318663214872e-05,-52.26886701797383,-5.6223133067533346e-09,-1.1562029260957718e-09
-1.833431395622499e-05,-53.67020096369217,4.88239848912779e-09,-1.5165820183172197e-10
-1.831430924923511e-05,-55.32888118730122,-3.846126526421429e-09,1.2220542817724346e-09
-1.8294304542245234e-05,-57.18474025638261,2.575836321853184e-09,-1.9969176153797574e-09
-1.8274299835255353e-05,-58.87597786225905,-1.1426121325150727e-09,2.4270784503001766e-09
-1.8254295128265473e-05,-59.48403696308654,-3.6961499871215136e-10,-2.473753398683451e-09
-1.8234290421275592e-05,-58.449060674347066,1.861591186942293e-09,2.1152046580609935e-09
-1.8214285714285712e-05,-56.57713944450387,-3.221440776065634e-09,-1.356493573062974e-09
-1.819428100729583e-05,-54.69592015935831,4.334120498639091e-09,2.3834359626277497e-10
-1.8174276300305954e-05,-53.082667116009645,-5.096426223947187e-09,1.1592220376517331e-09
-1.8154271593316073e-05,-51.77292540693068,5.433856645908462e-09,-2.721406416744924e-09
-1.8134266886326193e-05,-50.741532958668785,-5.3144133112679915e-09,4.311614766011895e-09
-1.8114262179336312e-05,-49.9545872575664,4.7549752963966886e-09,-5.790240071137562e-09
-1.8094257472346432e-05,-49.381039495164885,-3.818066590050942e-09,7.034522363122228e-09
-1.807425276535655e-05,-48.994224930305904,2.599852258518491e-09,-7.954279816065005e-09
-1.8054248058366674e-05,-48.771461949786726,-1.2129483917222406e-09,8.499665749538994e-09
-1.8034243351376794e-05,-48.6938215784719,-2.3090122402632723e-10,-8.659788443335711e-09
-1.8014238644386913e-05,-48.746560225085176,1.6335728948842774e-09,8.45404566663375e-09
-1.7994233937397032e-05,-48.920199680604384,-2.916030302713584e-09,-7.920255762320712e-09
-1.7974229230407152e-05,-49.211994981844896,4.0166919492560775e-09,7.104297222095071e-09
-1.795422452341727e-05,-49.62741392774109,-4.885540381404727e-09,-6.054796641608234e-09
-1.7934219816427394e-05,-50.181307304269524,5.478238994750818e-09,4.823917159932766e-09
-1.7914215109437514e-05,-50.89867584300248,-5.754179079667562e-09,-3.4724837992735604e-09
-1.7894210402447633e-05,-51.815147881141655,5.680423469819e-09,2.0756482463842064e-09
-1.7874205695457753e-05,-52.97693382840592,-5.240723318988272e-09,-7.248483347286344e-10
-1.7854200988467872e-05,-54.4374748797936,4.4462669482091544e-09,-4.76853984071174e-10
-1.7834196281477995e-05,-56.23669005463074,-3.343580879414343e-09,1.4263694336158896e-09
-1.7814191574488114e-05,-58.30360731334636,2.01556162736692e-09,-2.036550860289591e-09
-1.7794186867498234e-05,-60.12271119714302,-5.738002119378675e-10,2.251945124746578e-09
-1.7774182160508353e-05,-60.479299058199416,-8.566322111504878e-10,-2.0593638457547166e-09
-1.7754177453518473e-05,-59.07871564097667,2.1560681709837033e-09,1.4897737276822048e-09
-1.7734172746528592e-05,-57.11676029753741,-3.2275575994637794e-09,-6.107930942231431e-10
-1.7714168039538715e-05,-55.3249249302562,4.007863083382699e-09,-4.878342038563006e-10
-1.7694163332548834e-05,-53.847714392952895,-4.469571359187885e-09,1.7111761334997956e-09
-1.7674158625558954e-05,-52.656053238031404,4.614822904628638e-09,-2.973282996128243e-09
-1.7654153918569073e-05,-51.69440058352549,-4.4639714452882215e-09,4.204719576699673e-09
-1.7634149211579193e-05,-50.9148706964468,4.043995842528856e-09,-5.352260981348371e-09
-1.7614144504589312e-05,-50.28352315186467,-3.38115056913723e-09,6.372574881470406e-09
-1.7594139797599435e-05,-49.780189943117705,2.500312143488228e-09,-7.2239347270722985e-09
-1.7574135090609555e-05,-49.39643463082132,-1.4305538104558644e-09,7.860595640009873e-09
-1.7554130383619674e-05,-49.13274360556838,2.137931953534241e-10,-8.233208900018619e-09
-1.7534125676629793e-05,-48.995558250012664,1.0880542276186525e-09,8.296049706513852e-09
-1.7514120969639913e-05,-48.994686858156626,-2.3915729460607773e-09,-8.01889829286788e-09
-1.7494116262650032e-05,-49.14145105637155,3.5980753816047e-09,7.399285538803529e-09
-1.7474111555660155e-05,-49.44768100992556,-4.6066870440506935e-09,-6.470321195878523e-09
-1.7454106848670275e-05,-49.925517267880934,5.330721343925594e-09,5.300669544269848e-09
-1.7434102141680394e-05,-50.587953137991576,-5.712374031682422e-09,-3.985923221323504e-09
-1.7414097434690514e-05,-51.45011178830322,5.7311994635985226e-09,2.6336376427229932e-09
-1.7394092727700633e-05,-52.5312509453648,-5.403941101456964e-09,-1.3464869700905313e-09
-1.7374088020710753e-05,-53.85698406210838,4.776280759869388e-09,2.0855893985441824e-10
-1.7354083313720875e-05,-55.4585081410882,-3.909814426169954e-09,7.214825106290164e-10
-1.7334078606730995e-05,-57.35367395172838,2.8690242287018357e-09,-1.4092704167002033e-09
-1.7314073899741114e-05,-59.447004643007915,-1.7126562771406855e-09,1.837512788823907e-09
-1.7294069192751234e-05,-61.18487932435437,4.918911812904043e-10,-1.9967087780437615e-09
-1.7274064485761353e-05,-61.336600685582596,7.451967051192523e-10,1.878377414707967e-09
-1.7254059778771473e-05,-59.694603314949944,-1.946027879205355e-09,-1.4740959218020652e-09
-1.7234055071781595e-05,-57.49257771586349,3.0472410695231832e-09,7.810547414895972e-10
-1.7214050364791715e-05,-55.45326663066061,-3.973777937767712e-09,1.880532074960806e-10
-1.7194045657801834e-05,-53.73183870457069,4.645254921214396e-09,-1.3950506810167764e-09
-1.7174040950811954e-05,-52.31968865341926,-4.988611929502972e-09,2.770858751835621e-09
-1.7154036243822073e-05,-51.18091591209915,4.953387250336189e-09,-4.217889709492398e-09
-1.7134031536832193e-05,-50.281548053604666,-4.524647058901483e-09,5.620776809512726e-09
-1.7114026829842316e-05,-49.593285138218164,3.729119565970799e-09,-6.862963838264028e-09
-1.7094022122852435e-05,-49.09234012917108,-2.632269342807157e-09,7.844526205569079e-09
-1.7074017415862554e-05,-48.757961779421066,1.3270834436855476e-09,-8.496111738995602e-09
-1.7054012708872674e-05,-48.571588337067595,8.190964489933053e-11,8.785255462020753e-09
-1.7034008001882793e-05,-48.51679557939235,-1.4944309321597295e-09,-8.71401761769874e-09
-1.7014003294892913e-05,-48.58001678247581,2.825494776508976e-09,8.309894583126314e-09
-1.6993998587903036e-05,-48.75188323096944,-4.009206989777179e-09,-7.614124585930688e-09
-1.6973993880913155e-05,-49.02886511881374,4.995724287901803e-09,6.672045276354649e-09
-1.6953989173923275e-05,-49.414753406318255,-5.744406215885492e-09,-5.528883338089405e-09
-1.6933984466933394e-05,-49.921527898102795,6.217520285314866e-09,4.231792258333382e-09
-1.6913979759943514e-05,-50.569315668194946,-6.378390484199321e-09,-2.836123864763074e-09
-1.6893975052953636e-05,-51.38522034313968,6.195804812969745e-09,1.4119439439141632e-09
-1.6873970345963756e-05,-52.40019452022051,-5.653641818783058e-09,-4.647042472569861e-11
-1.6853965638973875e-05,-53.64044447860323,4.762170894456659e-09,-1.1604273839441678e-09
-1.6833960931983995e-05,-55.101463388605595,-3.566329114852131e-09,2.107829789891478e-09
-1.6813956224994114e-05,-56.67261605625535,2.146962797347902e-09,-2.7097303123243484e-09
-1.6793951518004234e-05,-57.97855872683073,-6.133193609485515e-10,2.9106577853881313e-09
-1.6773946811014356e-05,-58.36223787900434,-9.118687803551925e-10,-2.6960028375858395e-09
-1.6753942104024476e-05,-57.56908673371089,2.310708164279448e-09,2.0936923156459546e-09
-1.6733937397034595e-05,-56.13797837341963,-3.4866320542192624e-09,-1.1667237144662739e-09
-1.6713932690044715e-05,-54.62855729074823,4.374463669804769e-09,-8.576823417197099e-13
-1.6693927983054834e-05,-53.2701431700265,-4.941785334613678e-09,1.3198369210737567e-09
-1.6673923276064954e-05,-52.10758616865073,5.182454751041751e-09,-2.708489378013816e-09
-1.6653918569075077e-05,-51.12582958361901,-5.1058366899935486e-09,4.098458859551389e-09
-1.6633913862085196e-05,-50.29876439462714,4.726630826160831e-09,-5.4330961497847045e-09
-1.6613909155095315e-05,-49.604963444842696,-4.05958339379806e-09,6.6605224914827785e-09
-1.6593904448105435e-05,-49.031666690433156,3.121111017033703e-09,-7.725756498418994e-09
-1.6573899741115554e-05,-48.574406728758106,-1.93681956969561e-09,8.566567426940954e-09
-1.6553895034125674e-05,-48.234960686204545,5.5125474592273e-10,-9.116162846266989e-09
-1.6533890327135797e-05,-48.01890107146107,9.649889204865722e-10,9.312979220455242e-09
-1.6513885620145916e-05,-47.93344304724553,-2.5149582641365196e-09,-9.11481392690068e-09
-1.6493880913156036e-05,-47.98589380233858,3.983596612699017e-09,8.512492994024214e-09
-1.6473876206166155e-05,-48.1827353673161,-5.253157336914837e-09,-7.538017761119122e-09
-1.6453871499176275e-05,-48.52923866753841,6.221620583728538e-09,6.263802766315053e-09
-1.6433866792186394e-05,-49.02948822041563,-6.818684782059742e-09,-4.792600570017256e-09
-1.6413862085196517e-05,-49.6867223188091,7.014604713738124e-09,3.2408958097674394e-09
-1.6393857378206636e-05,-50.503851071533745,-6.819572416930548e-09,-1.7207459735171886e-09
-1.6373852671216756e-05,-51.48369106907148,6.274582161359446e-09,3.254272622874724e-10
-1.6353847964226875e-05,-52.627345693706474,-5.437570336982879e-09,8.773261663541955e-10
-1.6333843257236995e-05,-53.92601606473178,4.370010054072761e-09,-1.8436194200673554e-09
-1.6313838550247114e-05,-55.33383879651237,-3.1285600708260696e-09,2.5455131720175213e-09
-1.6293833843257237e-05,-56.69816697992431,1.764060893385142e-09,-2.9614296044403445e-09
-1.6273829136267356e-05,-57.65607901146677,-3.270386724121495e-10,3.0697143246486595e-09
-1.6253824429277476e-05,-57.725914053233936,-1.1238648388246435e-09,-2.8486854138792166e-09
-1.6233819722287595e-05,-56.82414083922609,2.515406192392789e-09,2.283638171950694e-09
-1.6213815015297715e-05,-55.39704158402566,-3.759396890520368e-09,-1.3781994761239516e-09
-1.6193810308307834e-05,-53.88909400075008,4.760320404787134e-09,1.6533940850953565e-10
-1.6173805601317957e-05,-52.51440582884808,-5.42954560561759e-09,1.286924987270724e-09
-1.6153800894328076e-05,-51.34063220307192,5.702014536733478e-09,-2.87842636562806e-09
-1.6133796187338196e-05,-50.37556684634876,-5.550017930054351e-09,4.488633311611938e-09
-1.6113791480348315e-05,-49.60608034914685,4.989406792755376e-09,-5.994410038791953e-09
-1.6093786773358435e-05,-49.01232085495724,-4.076068843273334e-09,7.288639997226431e-09
-1.6073782066368554e-05,-48.57263540143367,2.893804880120655e-09,-8.294257576365929e-09
-1.6053777359378677e-05,-48.2655494946425,-1.537635725765916e-09,8.969870385185733e-09
-1.6033772652388797e-05,-48.07115932556823,9.797205656690162e-11,-9.306163003805845e-09
-1.6013767945398916e-05,-47.972710917066195,1.3495298705621898e-09,9.315518419573334e-09
-1.5993763238409036e-05,-47.95838961300686,-2.7459778338450764e-09,-9.019554878972845e-09
-1.5973758531419155e-05,-48.02291561663665,4.043893958993459e-09,8.439710342318517e-09
-1.5953753824429274e-05,-48.16840323254269,-5.198120347666097e-09,-7.59446931960594e-09
-1.5933749117439397e-05,-48.404140781133776,6.1579661874206934e-09,6.50392558544208e-09
-1.5913744410449517e-05,-48.745364893734006,-6.8649687007860066e-09,-5.199236662162224e-09
-1.5893739703459636e-05,-49.21144545276536,7.258285978962745e-09,3.7323673690468225e-09
-1.5873734996469756e-05,-49.823910209981136,-7.286557894603743e-09,-2.181178105225033e-09
-1.5853730289479875e-05,-50.60433405557697,6.922293040631348e-09,6.465286808407661e-10
-1.5833725582489998e-05,-51.57121611862027,-6.173542664517485e-09,7.589713838073072e-10
-1.5813720875500117e-05,-52.733074790204796,5.0883181804706035e-09,-1.9277593457385663e-09
-1.5793716168510237e-05,-54.07072703874667,-3.749645996497687e-09,2.7746785677557984e-09
-1.5773711461520356e-05,-55.49407990648717,2.2624145737045194e-09,-3.2495727413871804e-09
-1.5753706754530476e-05,-56.762687044614495,-7.360209782235888e-10,3.341411661328184e-09
-1.5733702047540595e-05,-57.455642021116375,-7.318086923888286e-10,-3.073223116909894e-09
-1.5713697340550718e-05,-57.24883294539009,2.065276917042845e-09,2.4903067611556783e-09
-1.5693692633560837e-05,-56.297393503744644,-3.212468244875095e-09,-1.6464191697756996e-09
-1.5673687926570957e-05,-55.01924177803642,4.139804941775969e-09,5.930161594838743e-10
-1.5653683219581076e-05,-53.70912259188512,-4.822594394301412e-09,6.249099208978177e-10
-1.5633678512591196e-05,-52.493583763304855,5.23657030778719e-09,-1.965734510619463e-09
-1.5613673805601315e-05,-51.41355438458635,-5.354676998799642e-09,3.3832556945117795e-09
-1.5593669098611438e-05,-50.479165121043735,5.150995505175441e-09,-4.818377476843592e-09
-1.5573664391621558e-05,-49.69186328295734,-4.61058765330376e-09,6.1951536508884255e-09
-1.5553659684631677e-05,-49.051178638831885,3.741367018384695e-09,-7.4242569642741025e-09
-1.5533654977641797e-05,-48.55589540357079,-2.5829489288352425e-09,8.413989157217784e-09
